File Name,File Path,Detected Type
SystemPropertiesHardware.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..mhardware.resources_31bf3856ad364e35_10.0.18362.1_en-us_bd192aed731aaf93\SystemPropertiesHardware.exe.mui,File005
spmpm.dll,E:\Windows\WinSxS\amd64_microsoft-windows-s..p-mountpointmanager_31bf3856ad364e35_10.0.18362.1_none_c357f5c85fc8598f\spmpm.dll,File042
sdiagnhost.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..ativehost.resources_31bf3856ad364e35_10.0.18362.1_en-us_0439e9c67fc053c7\sdiagnhost.exe.mui,File005
seclogon.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..onservice.resources_31bf3856ad364e35_10.0.18362.1_en-us_8735004f1994165f\seclogon.dll.mui,File024
snmptrap.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..p-service.resources_31bf3856ad364e35_10.0.18362.1_en-us_24e9db7122c5c2db\snmptrap.exe.mui,File005
SettingsHandlers_WorkAccess.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..orkaccess.resources_31bf3856ad364e35_10.0.18362.1_en-us_da05f318a7674666\SettingsHandlers_WorkAccess.dll.mui,File160
SpaceAgent.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..oundagent.resources_31bf3856ad364e35_10.0.18362.1_en-us_0288a11df9a52ee5\SpaceAgent.exe.mui,File024
SetupCleanupTask.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..anup-task.resources_31bf3856ad364e35_10.0.18362.1_en-us_34c7134c590f7111\SetupCleanupTask.dll.mui,File024
sberes.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..engineres.resources_31bf3856ad364e35_10.0.18362.1_en-us_5669edffc887db5f\sberes.dll.mui,File005
osbaseln.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..ortingapi.resources_31bf3856ad364e35_10.0.18362.1_en-us_2b371c203c8baee0\osbaseln.dll.mui,File024
NgcRecovery.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..-recovery.resources_31bf3856ad364e35_10.0.18362.1_en-us_57b927bec17d68ba\NgcRecovery.dll.mui,File005
bdesvc.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..p-service.resources_31bf3856ad364e35_10.0.18362.1_en-us_c74653e479a17a6d\bdesvc.dll.mui,File160
AboutSettingsHandlers.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..ers-about.resources_31bf3856ad364e35_10.0.18362.1_en-us_955b9ca357dc9bc0\AboutSettingsHandlers.dll.mui,File027
SettingsHandlers_UserAccount.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..eraccount.resources_31bf3856ad364e35_10.0.18362.1_en-us_1b4fb5d1b4c2ac61\SettingsHandlers_UserAccount.dll.mui,File024
Microsoft.AAD.BrokerPlugin.winmd,E:\Windows\WinSxS\amd64_microsoft-windows-s..okerplugin.appxmain_31bf3856ad364e35_10.0.18362.329_none_b1b36eaa671048e8\Microsoft.AAD.BrokerPlugin.winmd,File005
SxsMigPlugin.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-sxs.resources_31bf3856ad364e35_10.0.18362.1_en-us_c42e9df30306b275\SxsMigPlugin.dll.mui,File005
SystemSettingsRemoveDevice.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..ovedevice.resources_31bf3856ad364e35_10.0.18362.1_en-us_93291fde75ee9750\SystemSettingsRemoveDevice.exe.mui,File024
ngctasks.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..ngc-tasks.resources_31bf3856ad364e35_10.0.18362.1_en-us_41174df99735b8f3\ngctasks.dll.mui,File027
sberes.dll,E:\Windows\WinSxS\amd64_microsoft-windows-streambufferengineres_31bf3856ad364e35_10.0.18362.1_none_be0dbeef907d2e28\sberes.dll,File213
SettingsHandlers_Geolocation.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..olocation.resources_31bf3856ad364e35_10.0.18362.1_en-us_96f7a4afd8d4ec17\SettingsHandlers_Geolocation.dll.mui,File027
uxlibres.dll,E:\Windows\WinSxS\amd64_microsoft-windows-s..on-wizard-framework_31bf3856ad364e35_10.0.18362.1_none_88b05531ceb1a85f\uxlibres.dll,File071
wscsvc.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..nter-core.resources_31bf3856ad364e35_10.0.18362.1_en-us_4ad1e3bee0f667d6\wscsvc.dll.mui,File001
AAD.Core.winmd,E:\Windows\WinSxS\amd64_microsoft-windows-s..okerplugin.appxmain_31bf3856ad364e35_10.0.18362.329_none_b1b36eaa671048e8\AAD.Core.winmd,File024
sapisvr.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..monnoia64.resources_31bf3856ad364e35_10.0.18362.1_en-us_276df01240f12a77\sapisvr.exe.mui,File005
wshrm.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-rmcast.resources_31bf3856ad364e35_10.0.18362.1_en-us_b9f693344ec23d71\wshrm.dll.mui,File024
runonce.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-runonce.resources_31bf3856ad364e35_10.0.18362.1_en-us_e7e13c1395ba28bb\runonce.exe.mui,File024
rundll32.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-rundll32.resources_31bf3856ad364e35_10.0.18362.1_en-us_1f28f2bc169d2af1\rundll32.exe.mui,File024
Locator.exe,E:\Windows\WinSxS\amd64_microsoft-windows-rpc-locator_31bf3856ad364e35_10.0.18362.1_none_a192032869d06420\Locator.exe,File042
RpcNs4.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-rpc-ns.resources_31bf3856ad364e35_10.0.18362.1_en-us_464c4ce5163ec08c\RpcNs4.dll.mui,File160
Locator.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-rpc-locator.resources_31bf3856ad364e35_10.0.18362.1_en-us_f106ed4f902bc779\Locator.exe.mui,File024
rmapi.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-rmapi.resources_31bf3856ad364e35_10.0.18362.1_en-us_29a049d98a89cba2\rmapi.dll.mui,File024
mprdim.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-rasserver.resources_31bf3856ad364e35_10.0.18362.1_en-us_4d9e84413973cab0\mprdim.dll.mui,File024
rasmm.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-rasmm.resources_31bf3856ad364e35_10.0.18362.1_en-us_6cd915853b4f5253\rasmm.dll.mui,File027
iprtrmgr.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-rasserver.resources_31bf3856ad364e35_10.0.18362.1_en-us_4d9e84413973cab0\iprtrmgr.dll.mui,File024
rasautou.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-rasauto-mui.resources_31bf3856ad364e35_10.0.18362.1_en-us_998f0cb1c377e6da\rasautou.exe.mui,File005
rasctrs.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-rasctrs.resources_31bf3856ad364e35_10.0.18362.1_en-us_928bec355b486457\rasctrs.dll.mui,File160
rasphone.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..ienttools.resources_31bf3856ad364e35_10.0.18362.1_en-us_d42f22153f4af8a3\rasphone.exe.mui,File027
regidle.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..dle-agent.resources_31bf3856ad364e35_10.0.18362.1_en-us_cffb3553921b6c2a\regidle.dll.mui,File024
qwavedrv.sys.mui,E:\Windows\WinSxS\amd64_microsoft-windows-qwave.resources_31bf3856ad364e35_10.0.18362.1_en-us_4913a5047e6f6a53\qwavedrv.sys.mui,File024
SetProxyCredential.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..redential.resources_31bf3856ad364e35_10.0.18362.1_en-us_1faa5615b36f2604\SetProxyCredential.dll.mui,File024
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_it-it_6155b51110d31e9e\quickassist.exe.mui,File027
rasauto.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-rasauto-mui.resources_31bf3856ad364e35_10.0.18362.1_en-us_998f0cb1c377e6da\rasauto.dll.mui,File024
raserver.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..comserver.resources_31bf3856ad364e35_10.0.18362.1_en-us_ac50f70d9d822e22\raserver.exe.mui,File024
ReAgentTask.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..k-handler.resources_31bf3856ad364e35_10.0.18362.1_en-us_2fc9b527a4bb8dea\ReAgentTask.dll.mui,File024
TsUsbRedirectionGroupPolicyExtension.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..component.resources_31bf3856ad364e35_10.0.18362.1_en-us_be8d3f3ffc78a426\TsUsbRedirectionGroupPolicyExtension.dll.mui,File024
RunLegacyCPLElevated.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..lelevated.resources_31bf3856ad364e35_10.0.18362.1_en-us_a0a7356c26624814\RunLegacyCPLElevated.exe.mui,File024
clb.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..ry-editor.resources_31bf3856ad364e35_10.0.18362.1_en-us_cd2eacf77ff7af88\clb.dll.mui,File027
Windows.System.Profile.HardwareId.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..ardwareid.resources_31bf3856ad364e35_10.0.18362.1_en-us_666d6f1621bb3441\Windows.System.Profile.HardwareId.dll.mui,File024
rasmans.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..rvice-mui.resources_31bf3856ad364e35_10.0.18362.1_en-us_f113a3d42ee2000a\rasmans.dll.mui,File024
Windows.Media.Renewal.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..a-renewal.resources_31bf3856ad364e35_10.0.18362.1_en-us_ae31ff5c4fc3e9bf\Windows.Media.Renewal.dll.mui,File027
cmlua.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..onmanager.resources_31bf3856ad364e35_10.0.18362.1_en-us_007a546a805e9dac\cmlua.dll.mui,File005
SecHealthUITelemetry.winmd,E:\Windows\WinSxS\amd64_microsoft-windows-sechealthui.appxmain_31bf3856ad364e35_10.0.18362.329_none_08e23f016f8402ce\SecHealthUITelemetry.winmd,File027
RmClient.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..rtmanager.resources_31bf3856ad364e35_10.0.18362.1_en-us_fe9f312955bc7391\RmClient.exe.mui,File005
scrnsave.scr.mui,E:\Windows\WinSxS\amd64_microsoft-windows-scrnsave.resources_31bf3856ad364e35_10.0.18362.1_en-us_1b75247b64b57888\scrnsave.scr.mui,File024
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_hu-hu_be9e3f121e01083c\quickassist.exe.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_fi-fi_73914d783be914e8\quickassist.exe.mui,File027
Windows.System.Profile.SystemManufacturers.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..facturers.resources_31bf3856ad364e35_10.0.18362.1_en-us_a78f7818cb69ee09\Windows.System.Profile.SystemManufacturers.dll.mui,File024
RDXTaskFactory.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..skfactory.resources_31bf3856ad364e35_10.0.18362.1_en-us_60c21b59a6b56707\RDXTaskFactory.dll.mui,File005
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_es-mx_d6ad367145630669\quickassist.exe.mui,File027
UpgradeResultsUI.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..pp-ux-dlg.resources_31bf3856ad364e35_10.0.18362.1_en-us_f96a21b7de84b619\UpgradeResultsUI.exe.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_he-il_bb4d666c20103a0e\quickassist.exe.mui,File027
cmstplua.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..onmanager.resources_31bf3856ad364e35_10.0.18362.1_en-us_007a546a805e9dac\cmstplua.dll.mui,File005
RacWmiProv.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..-provider.resources_31bf3856ad364e35_10.0.18362.1_en-us_5bd630da5838ff7a\RacWmiProv.dll.mui,File005
cmdl32.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..onmanager.resources_31bf3856ad364e35_10.0.18362.1_en-us_007a546a805e9dac\cmdl32.exe.mui,File024
LicenseManagerSvc.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..r-service.resources_31bf3856ad364e35_10.0.18362.1_en-us_90076d4e8583aca1\LicenseManagerSvc.dll.mui,File024
cscript.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-scripting.resources_31bf3856ad364e35_10.0.18362.1_en-us_5d8a110ad4ac157c\cscript.exe.mui,File071
racengn.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..sisengine.resources_31bf3856ad364e35_10.0.18362.1_en-us_27f794f8f312dde1\racengn.dll.mui,File160
rasmbmgr.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..tymanager.resources_31bf3856ad364e35_10.0.18362.1_en-us_7b12989dcee4d987\rasmbmgr.dll.mui,File024
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_fr-fr_772dbeca39a13920\quickassist.exe.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_ja-jp_037b341e03ee3079\quickassist.exe.mui,File024
SystemPropertiesDataExecutionPrevention.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..revention.resources_31bf3856ad364e35_10.0.18362.1_en-us_b1c928767438e035\SystemPropertiesDataExecutionPrevention.exe.mui,File024
sdchange.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..tance-exe.resources_31bf3856ad364e35_10.0.18362.1_en-us_5e9c68982e19923a\sdchange.exe.mui,File005
SettingsHandlers_StorageSense.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..ragesense.resources_31bf3856ad364e35_10.0.18362.1_en-us_ce81bcbaa2f0e7d4\SettingsHandlers_StorageSense.dll.mui,File024
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_fr-ca_6fa409143e799f46\quickassist.exe.mui,File027
cmcfg32.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..onmanager.resources_31bf3856ad364e35_10.0.18362.1_en-us_007a546a805e9dac\cmcfg32.dll.mui,File027
RDXService.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..o-service.resources_31bf3856ad364e35_10.0.18362.1_en-us_5305dbf80df52681\RDXService.dll.mui,File027
fveui.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..p-ui-libs.resources_31bf3856ad364e35_10.0.18362.1_en-us_a2435fbde709da15\fveui.dll.mui,File024
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_et-ee_ce36145b4ad4ff4d\quickassist.exe.mui,File027
agilevpn.sys.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..-agilevpn.resources_31bf3856ad364e35_10.0.18362.1_en-us_f1a88ccf5e9b3daf\agilevpn.sys.mui,File160
RemoveDeviceElevated.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..eelevated.resources_31bf3856ad364e35_10.0.18362.1_en-us_641f5178542874a5\RemoveDeviceElevated.dll.mui,File005
NetworkDesktopSettings.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..phandlers.resources_31bf3856ad364e35_10.0.18362.1_en-us_c692445b13cb2c2f\NetworkDesktopSettings.dll.mui,File024
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_hr-hr_bd6a194c1ec3a6d4\quickassist.exe.mui,File027
tsappcmp.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-t..appcompat.resources_31bf3856ad364e35_10.0.18362.1_en-us_b1a790799d57f475\tsappcmp.dll.mui,File027
RemovableMediaProvisioningPlugin.dll,E:\Windows\WinSxS\amd64_microsoft-windows-provisioning-core_31bf3856ad364e35_10.0.18362.329_none_0dc0a73fc10b4654\RemovableMediaProvisioningPlugin.dll,File213
TimeDateMUICallback.dll,E:\Windows\WinSxS\amd64_microsoft-windows-timedate-mui-callback_31bf3856ad364e35_10.0.18362.1_none_c6cbd344b24ee397\TimeDateMUICallback.dll,File071
TetheringMgr.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-tetheringmgr.resources_31bf3856ad364e35_10.0.18362.1_en-us_0cc7bf4770c0d113\TetheringMgr.dll.mui,File024
TimeBrokerServer.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-timebroker.resources_31bf3856ad364e35_10.0.18362.1_en-us_ecd5d111fed93bb9\TimeBrokerServer.dll.mui,File160
Windows.Storage.Search.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..h-library.resources_31bf3856ad364e35_10.0.18362.1_en-us_6d8ded8f136f5de7\Windows.Storage.Search.dll.mui,File027
SnippingTool.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..gtool-app.resources_31bf3856ad364e35_10.0.18362.1_en-us_7c0414abfd6ea4d7\SnippingTool.exe.mui,File042
TCPSVCS.EXE,E:\Windows\WinSxS\amd64_microsoft-windows-tcpip-utility_31bf3856ad364e35_10.0.18362.1_none_052463a5cc169193\TCPSVCS.EXE,File101
netiougc.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-tcpip.resources_31bf3856ad364e35_10.0.18362.1_en-us_9e9fe9544a5c6d7d\netiougc.exe.mui,File005
PhoneutilRes.dll,E:\Windows\WinSxS\amd64_microsoft-windows-telephony-phoneutil_31bf3856ad364e35_10.0.18362.1_none_b383ae765f95203d\PhoneutilRes.dll,File005
themeservice.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-themeservice.resources_31bf3856ad364e35_10.0.18362.1_en-us_33c5bde86fe87c7f\themeservice.dll.mui,File005
themeui.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-themeui.resources_31bf3856ad364e35_10.0.18362.1_en-us_705194e6eae775ba\themeui.dll.mui,File001
InputPersonalization.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-t..alization.resources_31bf3856ad364e35_10.0.18362.1_en-us_bedce48ea26576e3\InputPersonalization.exe.mui,File024
ngcsvc.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..gc-kspsvc.resources_31bf3856ad364e35_10.0.18362.1_en-us_6bca9366690f779b\ngcsvc.dll.mui,File160
sscore.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-smbserver.resources_31bf3856ad364e35_10.0.18362.1_en-us_5364c93011059764\sscore.dll.mui,File024
SettingsHandlers_ForceSync.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..forcesync.resources_31bf3856ad364e35_10.0.18362.1_en-us_52346c9ebe76cf6b\SettingsHandlers_ForceSync.dll.mui,File024
telephon.cpl.mui,E:\Windows\WinSxS\amd64_microsoft-windows-tapicore.resources_31bf3856ad364e35_10.0.18362.1_en-us_cc45932dd940befa\telephon.cpl.mui,File005
StorSvc.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..geservice.resources_31bf3856ad364e35_10.0.18362.1_en-us_424354ee4d57e227\StorSvc.dll.mui,File027
tapiui.dll,E:\Windows\WinSxS\amd64_microsoft-windows-tapicore_31bf3856ad364e35_10.0.18362.1_none_b6974885c3cf0937\tapiui.dll,File005
wavemsp.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-tapi3.resources_31bf3856ad364e35_10.0.18362.1_en-us_903a48671cabfbbe\wavemsp.dll.mui,File005
wsnmp32.dll,E:\Windows\WinSxS\amd64_microsoft-windows-snmp-winsnmp-api_31bf3856ad364e35_10.0.18362.1_none_b2aaed0d3fdae14e\wsnmp32.dll,File213
g711codc.ax.mui,E:\Windows\WinSxS\amd64_microsoft-windows-tapi3.resources_31bf3856ad364e35_10.0.18362.1_en-us_903a48671cabfbbe\g711codc.ax.mui,File024
tapi3.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-tapi3.resources_31bf3856ad364e35_10.0.18362.1_en-us_903a48671cabfbbe\tapi3.dll.mui,File071
WinSCard.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..temclient.resources_31bf3856ad364e35_10.0.18362.1_en-us_a49bee1180d11954\WinSCard.dll.mui,File027
cxcredprov.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..-credprov.resources_31bf3856ad364e35_10.0.18362.1_en-us_f37ec94f6246265d\cxcredprov.dll.mui,File005
TrustedSignalCredProv.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..-credprov.resources_31bf3856ad364e35_10.0.18362.1_en-us_dd7825b2c1cf8c0f\TrustedSignalCredProv.dll.mui,File027
ScDeviceEnum.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..subsystem.resources_31bf3856ad364e35_10.0.18362.1_en-us_c62342369ba3fc5f\ScDeviceEnum.dll.mui,File160
VaultRoaming.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..t-roaming.resources_31bf3856ad364e35_10.0.18362.1_en-us_11b946b840588626\VaultRoaming.dll.mui,File027
sensordataservice.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..taservice.resources_31bf3856ad364e35_10.0.18362.1_en-us_c8abcf96e806a0c2\sensordataservice.exe.mui,File024
SCardSvr.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..subsystem.resources_31bf3856ad364e35_10.0.18362.1_en-us_c62342369ba3fc5f\SCardSvr.dll.mui,File071
rasdiag.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-rasbase.resources_31bf3856ad364e35_10.0.18362.1_en-us_3075014132d9cb8a\rasdiag.dll.mui,File160
kmddsp.tsp.mui,E:\Windows\WinSxS\amd64_microsoft-windows-rasbase.resources_31bf3856ad364e35_10.0.18362.1_en-us_3075014132d9cb8a\kmddsp.tsp.mui,File005
RMActivate_isv.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..tebox-isv.resources_31bf3856ad364e35_10.0.18362.1_en-us_94ac1e38f1f087de\RMActivate_isv.exe.mui,File005
certprop.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..subsystem.resources_31bf3856ad364e35_10.0.18362.1_en-us_c62342369ba3fc5f\certprop.dll.mui,File160
regsvc.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-r..y-service.resources_31bf3856ad364e35_10.0.18362.1_en-us_b91db785f5eee8e6\regsvc.dll.mui,File024
scfilter.sys.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..subsystem.resources_31bf3856ad364e35_10.0.18362.1_en-us_c62342369ba3fc5f\scfilter.sys.mui,File024
SystemResetPlatform.exe,E:\Windows\WinSxS\amd64_microsoft-windows-r..verycenter-platform_31bf3856ad364e35_10.0.18362.1_none_159c5cd10ee227cc\SystemResetPlatform.exe,File101
StartTileData.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..ttiledata.resources_31bf3856ad364e35_10.0.18362.1_en-us_cf4c6c0db31c2525\StartTileData.dll.mui,File027
rpchttp.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-rpc-http.resources_31bf3856ad364e35_10.0.18362.1_en-us_257afca59d2d11c9\rpchttp.dll.mui,File027
regedt32.exe,E:\Windows\WinSxS\amd64_microsoft-windows-registry-editor_31bf3856ad364e35_10.0.18362.1_none_c68c256059111577\regedt32.exe,File071
recover.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-recover.resources_31bf3856ad364e35_10.0.18362.1_en-us_35a07e50273abba9\recover.exe.mui,File005
AuthBrokerUI.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..webauthui.resources_31bf3856ad364e35_10.0.18362.1_en-us_5671c7e74c1e7a6c\AuthBrokerUI.dll.mui,File027
witnesswmiv2provider.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..vice-apis.resources_31bf3856ad364e35_10.0.18362.1_en-us_0ac9c0524beb9587\witnesswmiv2provider.dll.mui,File027
OneBackupHandler.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..uphandler.resources_31bf3856ad364e35_10.0.18362.1_en-us_a165b3748557664f\OneBackupHandler.dll.mui,File160
iprtprio.dll,E:\Windows\WinSxS\amd64_microsoft-windows-rasserver_31bf3856ad364e35_10.0.18362.1_none_7e06a952e5054fef\iprtprio.dll,File071
fveprompt.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..up-prompt.resources_31bf3856ad364e35_10.0.18362.1_en-us_2e57e55773135bc0\fveprompt.exe.mui,File160
rasplap.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-rasplap-mui.resources_31bf3856ad364e35_10.0.18362.1_en-us_62be513d605de27e\rasplap.dll.mui,File160
rtutils.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-rasrtutils.resources_31bf3856ad364e35_10.0.18362.1_en-us_af931da3900e32c0\rtutils.dll.mui,File024
srumsvc.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-srumon.resources_31bf3856ad364e35_10.0.18362.1_en-us_83d037a2aad61099\srumsvc.dll.mui,File160
BitLockerWizard.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..artup-cpl.resources_31bf3856ad364e35_10.0.18362.1_en-us_a40fd8f1ab877b95\BitLockerWizard.exe.mui,File024
ApplicationFrame.dll.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..ame-frame.resources_31bf3856ad364e35_10.0.18362.1_en-us_fcdff821e69fca2d\ApplicationFrame.dll.mui,File027
BitLockerWizardElev.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..artup-cpl.resources_31bf3856ad364e35_10.0.18362.1_en-us_a40fd8f1ab877b95\BitLockerWizardElev.exe.mui,File024
SystemSettingsAdminFlows.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-s..dminflows.resources_31bf3856ad364e35_10.0.18362.1_en-us_d46537a92c05c5b3\SystemSettingsAdminFlows.exe.mui,File024
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_el-gr_d450438146df8de2\quickassist.exe.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_en-us_d4aaebe746a83119\quickassist.exe.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_pt-pt_d728f1d7b2cb9e94\quickassist.exe.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_sv-se_b9c6ee108ed6371b\quickassist.exe.mui,File027
quickassist.exe.mui,E:\Windows\WinSxS\amd64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.18362.1_de-de_2bba15ee57ca2554\quickassist.exe.mui,File160
